segment_id,area_m2,east,north,b4,b3,b2,b8,ndvi,ndvi_change,ratio_rg_change,brightness,brightness_change,gndvi,slope_max,slope_mean,nd_std,height_mean,height_min,height_max,Type
L1_S382,31100.0,373947.1221864952,3550115.5466237944,1084.5787781350482,1116.112540192926,1169.3279742765276,1102.405144694534,0.009194579114313942,0.460992711557261,0.4420539585340445,1.1233397653248531,0.3068887486371101,-0.005955430717765986,54.33275985717773,44.11947934497208,0.08308276297806065,3326.704180064309,3192.0,3445.0,1.0
L1_S386,6300.0,374185.47619047615,3550184.523809524,818.9047619047618,892.7301587301587,920.3650793650794,1660.015873015873,0.3233760607147973,0.11560418009610167,0.4032218380579873,0.8773333364062839,0.3863862127302185,0.2849320175628813,37.95469665527344,33.89202257186648,0.2282051626178953,3445.285714285714,3416.0,3476.0,0.0
L1_S412,10700.0,374028.83177570096,3550069.2056074766,1032.785046728972,1062.6261682242994,1100.7570093457944,1257.252336448598,0.09726323891065528,0.4037627836114892,0.4658640695509509,1.0653894098005563,0.037812444651238265,0.08120406816265259,52.72316360473633,40.7694898587521,0.2551150708763956,3307.6822429906542,3218.0,3401.0,1.0
L1_S416,34500.0,373763.43478260865,3550041.5507246377,1192.6898550724636,1220.817391304348,1292.4,1170.1681159420289,-0.0097742950895538,0.4958451997542727,0.3939157266547714,1.2353024152741916,0.31174003878891793,-0.02179807682767969,57.50873565673828,49.44034903705984,0.015615161044010218,3208.1536231884056,3096.0,3338.0,1.0
L1_S422,18300.0,372330.5191256831,3550030.6284153005,424.7868852459017,658.8306010928961,676.9453551912567,2669.3879781420765,0.7211844033556558,-0.10230394016221024,0.22330226805162887,0.5868542795298529,0.25878465827045544,0.5974345308183973,48.69874572753906,23.55422393350653,0.13044506677838622,2341.2513661202192,2318.0,2441.0,0.0
L1_S440,24700.0,371481.1943319838,3549905.8097165986,352.07287449392715,612.251012145749,617.3724696356276,2652.753036437247,0.7646377911934485,0.06735424476068633,0.3443371178167552,0.5272321187050236,0.2100410526580656,0.6239855953073694,44.16247177124024,38.83686059496181,0.027512994560937167,2664.6234817813765,2565.0,2796.0,0.0
L1_S441,26400.0,372956.4772727273,3549955.1136363638,250.6590909090909,454.2878787878788,542.1174242424241,1725.166666666667,0.7103063395303307,-0.27764014120277186,0.4049997664423603,0.4156881310045719,0.06711611267052253,0.5362624080117905,61.96109008789063,49.15074430812489,0.09012841970913787,2824.0,2672.0,2960.0,0.0
L1_S452,40600.0,372630.7389162562,3549835.4679802954,260.5197044334975,460.94334975369463,557.1995073891626,1605.9753694581284,0.6319898982059781,-0.24568102034781586,0.4015333293547184,0.4262208542947111,0.08252486738254743,0.44044590496866426,71.86148071289062,50.29674421037946,0.10818212895007262,2577.6034482758623,2417.0,2787.0,0.0
L1_S455,27600.0,373880.72463768115,3549904.420289855,1070.858695652174,1105.7644927536232,1173.9891304347825,1096.7427536231883,0.014425698862844687,0.4743326067742285,0.4933550104066946,1.1168707697719769,-0.11420575433573728,-0.0028147531196262444,40.00183868408203,33.6888776862103,0.13812561581026006,3144.8405797101454,3054.0,3248.0,1.0
L1_S500,62600.0,372471.3258785943,3549698.2268370613,306.7012779552716,516.9472843450479,592.6102236421725,1959.4568690095846,0.6652017825137312,-0.2679363523643573,0.41741696514260657,0.4720862623030385,0.052252941579970236,0.5009700090002519,69.27158355712889,47.45390770762873,0.10001261787453353,2457.916932907349,2305.0,2656.0,0.0
L1_S507,14800.0,373544.3243243243,3549737.8378378376,1293.222972972973,1258.9527027027027,1275.304054054054,1307.7094594594596,0.00462300599040621,0.6176213326083647,0.5635597009111095,1.2758265822320372,-0.4246770147536252,0.01743903184900331,38.146881103515625,30.877106950089736,0.04584405829853101,2955.0743243243237,2912.0,3011.0,1.0
L1_S513,8800.0,373653.1818181818,3549780.5681818184,1173.8295454545455,1187.159090909091,1236.2727272727273,1152.6931818181818,-0.009402414452779341,0.5770269598473202,0.4751612632112069,1.1990871199152686,-0.2794151024956425,-0.015850160956853706,35.54823684692383,30.983980850739908,0.011157521671107545,2999.556818181818,2929.0,3054.0,1.0
L1_S516,32600.0,373364.57055214717,3549667.63803681,1227.6042944785274,1183.2208588957055,1187.9049079754602,1523.5337423312885,0.1109739918228913,0.5209557355775789,0.5358459090162639,1.1995766886904196,-0.3235890306546667,0.1277637043664306,38.81301879882813,34.19965474298395,0.15578067509251778,2883.69018404908,2792.0,3000.0,1.0
L1_S517,11800.0,373686.9491525424,3549739.322033898,1023.6525423728813,1054.0169491525423,1125.2118644067796,994.8813559322034,-0.0144932746124588,0.5865178638595646,0.5165994788630534,1.067627121331328,-0.23135501021022076,-0.029812841126655814,36.30654525756836,30.685517876835192,0.013256287312734935,2988.389830508475,2931.0,3065.0,1.0
L1_S542,20400.0,371894.9019607843,3549644.019607844,529.7843137254902,732.4411764705882,725.0098039215686,2428.18137254902,0.6444438692985797,0.04066406601458427,0.2674261109501708,0.6624117658710947,0.309589641844379,0.5367287581457811,69.87583160400389,49.093409594367536,0.0981238178507078,2554.803921568628,2399.0,2656.0,0.0
L1_S561,15700.0,373387.8025477707,3549547.4840764333,1275.095541401274,1248.6433121019106,1272.9872611464966,1262.8089171974525,-0.004917226821683929,0.6105342617460118,0.5497992095673919,1.2655753717300997,-0.4059751382109466,0.005598430179399112,36.77777099609375,30.69234000041986,0.01995757108874572,2811.267515923567,2726.0,2905.0,1.0
L1_S584,14500.0,373542.2413793103,3549520.034482758,1063.393103448276,1099.6827586206898,1179.8827586206896,1033.5793103448275,-0.01445338125159996,0.6314102633246059,0.5486465785010107,1.1143195374258634,-0.33535122671004,-0.0313432734539925,37.71508026123047,30.06146619073276,0.04307909728638057,2855.7034482758622,2774.0,2905.0,1.0
L1_S600,12500.0,373421.8,3549484.92,1138.488,1164.552,1219.032,1098.152,-0.018174959589727226,0.6152821159362794,0.4650971040725708,1.1740239963531494,-0.2874881336688995,-0.029893784556072205,38.3413314819336,33.1675212097168,0.009339865449815991,2790.032,2731.0,2859.0,1.0
L1_S612,10800.0,374217.77777777775,3549433.0555555555,337.0833333333333,599.925925925926,595.7870370370372,2903.4351851851848,0.791638657450676,-0.14935099254135922,0.1885063904165118,0.5109320983842567,0.2077623780954767,0.6567727967544839,46.47076034545898,39.319179464269574,0.08892785599110302,3203.740740740741,3100.0,3308.0,0.0
L1_S628,200.0,373375.0,3549480.0,1225.0,1217.5,1212.0,1173.5,-0.02138509415090084,0.5856015682220459,0.6117769479751587,1.2181666493415833,-0.2488643899559975,-0.018310464918613437,27.68048667907715,27.68048667907715,0.008650068193674088,2776.0,2776.0,2776.0,1.0
L1_S630,26100.0,374596.8390804598,3549345.0,353.93103448275866,633.3065134099618,601.6053639846742,2929.5134099616857,0.7825869038643964,-0.1590039128583938,0.1230550257299966,0.5296143047882679,0.2343195533643965,0.6424870865555102,50.133216857910156,37.64903488743808,0.03424836250942672,3314.383141762452,3195.0,3432.0,0.0
L1_S639,13500.0,373342.6296296296,3549408.5555555555,1209.4814814814815,1220.4814814814815,1273.6666666666667,1176.474074074074,-0.014602315694490378,0.6160437862078348,0.5120450337727864,1.2345432135793897,-0.37264285693290056,-0.019915527784636386,39.69902420043945,33.77558369106717,0.015928207089503606,2727.4074074074074,2670.0,2809.0,1.0
L1_S659,14700.0,371582.75510204077,3549306.2244897964,461.5442176870748,730.5306122448981,700.1224489795917,3074.4081632653056,0.7351120734701351,-0.11994523401052387,0.0703670865694555,0.6307324235942088,0.3570502478451956,0.6121381464458647,43.444114685058594,23.406059899297706,0.06308603271537898,2354.0,2333.0,2402.0,0.0
L1_S666,25700.0,373899.82490272366,3549272.743190661,311.66926070038915,559.4824902723735,582.7859922178989,3116.622568093385,0.8174403472169364,0.03577601574479099,0.33787819493837395,0.4846459134311528,0.20847540432840933,0.6947100153229115,42.10441589355469,38.19267547548049,0.014057197024618141,2979.7509727626452,2872.0,3067.0,0.0
L1_S672,28200.0,371790.1063829787,3549241.063829787,562.936170212766,788.3226950354609,759.0673758865248,2661.1560283687945,0.6469522767455865,-0.042264002736548255,0.16593898320240333,0.7034420802238139,0.36636248014286055,0.5393277323203729,56.21973419189453,29.16677679575927,0.06968602231631042,2352.31914893617,2313.0,2437.0,0.0
L1_S710,28300.0,373340.371024735,3549075.1413427563,1212.434628975265,1226.1978798586572,1285.583038869258,1256.0070671378094,0.021159066143815897,0.6006228949861476,0.5315927997915989,1.2414051818763407,-0.4058178123942323,0.014316207457781362,40.093650817871094,29.10581604920512,0.17978425101827922,2582.2402826855123,2489.0,2673.0,1.0
L1_S717,8700.0,374350.2873563218,3549177.528735632,285.5402298850575,534.6206896551723,559.6321839080459,2497.459770114943,0.7909854102408749,-0.17479381685167947,0.33348297387704084,0.4599310334386497,0.06855629130812554,0.6413606898537998,43.45064926147461,39.004284979283135,0.02513448883319038,3123.850574712644,3060.0,3182.0,0.0
L1_S744,49900.0,373061.25250501,3548999.809619238,1274.7294589178355,1281.1643286573144,1328.8557114228454,1218.4749498997994,-0.022538233735040582,0.6282607149743364,0.4435467878897826,1.2949165023400453,-0.3624724392781038,-0.025124210417774583,38.550384521484375,29.97870778177448,0.008694572206250651,2511.8957915831666,2436.0,2604.0,1.0
L1_S774,8500.0,372880.5294117647,3548988.529411765,1315.8823529411764,1321.835294117647,1375.2235294117647,1267.0823529411764,-0.019207167366574355,0.6123297754456015,0.4627584229497349,1.337647057982052,-0.3647583225194146,-0.02165663965690114,40.88800430297852,32.31909298616297,0.01025510312003248,2468.9529411764706,2416.0,2510.0,1.0
L1_S803,20500.0,373010.85365853657,3548823.43902439,1330.3853658536584,1335.6536585365855,1388.4634146341464,1261.6195121951218,-0.026845496311988227,0.6360639970477034,0.4839908608576146,1.3515008118094467,-0.37054703947974416,-0.02922093332745135,41.8455810546875,32.69834978057117,0.01011105082792843,2395.448780487805,2344.0,2476.0,1.0
L1_S815,10400.0,372683.75,3548869.1346153845,1414.1538461538462,1373.3461538461538,1394.1153846153845,1386.5096153846155,-0.009885403755246304,0.601294630422042,0.5326210624323442,1.3938717979651232,-0.3279429178398389,0.004581085450459236,39.01167678833008,21.28446164039465,0.012115325062320782,2348.067307692308,2331.0,2381.0,1.0
L1_S821,35100.0,374096.8803418803,3548778.8461538465,319.3789173789174,566.4074074074074,590.4017094017094,2618.435897435897,0.7755274930570879,0.048802766096987985,0.3201241405770989,0.4920626783642674,0.2336323653530871,0.6347349069142274,61.684532165527344,45.286641427934,0.044586402849636525,2850.5982905982905,2691.0,2997.0,0.0
L1_S825,32600.0,372374.0797546012,3548780.061349693,1359.0,1333.8220858895704,1366.8220858895704,1361.579754601227,0.0005099947871947434,0.6267858236296776,0.6159063248546577,1.3532147246635764,-0.4522357303649187,0.00864235000826627,28.514347076416016,13.991569874476802,0.044978482051655375,2304.09509202454,2286.0,2338.0,1.0
L1_S826,21800.0,372248.57798165135,3548764.3119266056,1364.6834862385322,1347.5779816513761,1363.9311926605506,1471.596330275229,0.03702996747857686,0.5112440009182746,0.5247796031586621,1.3587308862340561,-0.2527562698302364,0.03940341311721601,16.723865509033207,8.577662776369566,0.1076325709641048,2295.045871559633,2287.0,2305.0,1.0
L1_S835,22500.0,372646.46666666673,3548768.777777778,1311.8311111111109,1291.9377777777775,1335.7066666666667,1270.1955555555555,-0.016584582232171668,0.6365819239616394,0.5857607499758403,1.3131585216522217,-0.4282617142796517,-0.00924875907134265,23.08433723449707,11.767640173170301,0.011645320873293612,2334.4088888888887,2315.0,2359.0,1.0
L1_S841,10800.0,374471.85185185185,3548750.0,316.9537037037037,600.3888888888888,589.4537037037038,3370.166666666666,0.8276536972434433,-0.07042797603881573,0.19688715985803693,0.5022654298830915,0.2672458778100985,0.6970858822266259,41.738380432128906,34.08130806463736,0.01461278372961614,3030.824074074074,2968.0,3111.0,0.0
L1_S865,18100.0,372444.83425414364,3548689.8066298338,1426.646408839779,1389.9834254143645,1412.292817679558,1410.4972375690606,-0.006133475457478922,0.5703627439164325,0.4859978168873497,1.4096408818966777,-0.18030491187134293,0.006283624083876548,16.568662643432614,12.159993748638511,0.012531033624478138,2312.740331491713,2287.0,2328.0,1.0
L1_S890,10900.0,372751.6055045872,3548610.0458715595,1322.9908256880733,1321.5045871559632,1372.1284403669724,1261.8165137614678,-0.02372048651252728,0.5989880531752875,0.5181705842324353,1.3388746156605011,-0.28940486098819096,-0.023571577703328205,20.239749908447266,10.061560687668829,0.0104899411217882,2307.3027522935777,2296.0,2318.0,1.0
L1_S902,16700.0,371615.5389221557,3548569.251497006,303.0,535.1437125748503,583.2934131736528,2106.8922155688624,0.7468016265395159,-0.3478004869943607,0.414691387357826,0.4738123748830693,0.007211384862942989,0.5917876352093177,56.87152099609375,50.79494848651086,0.04493488795207646,2616.676646706587,2527.0,2743.0,0.0
L1_S903,14700.0,372524.1156462585,3548544.1836734693,1484.095238095238,1440.333333333333,1453.5374149659867,1455.4489795918366,-0.01079191485373145,0.6706736740611848,0.5969489616196172,1.4593219992254869,-0.3835666273454471,0.0025829070556170762,16.008310317993164,10.947680135973457,0.01617827544584364,2295.517006802721,2284.0,2309.0,1.0
L1_S909,18400.0,372625.3804347826,3548497.173913044,1364.3641304347825,1355.2228260869565,1396.9619565217392,1305.3641304347825,-0.024097656310756145,0.5983387701537298,0.4967234401923159,1.3721829652786257,-0.15644539268839214,-0.022843952214474404,18.17129135131836,8.88594040663346,0.01944831098207151,2293.668478260869,2277.0,2309.0,1.0
L1_S924,12400.0,372236.53225806454,3548504.677419355,1416.1854838709678,1380.645161290323,1389.798387096774,1579.338709677419,0.05530104327701866,0.5991525447837287,0.6316408589482307,1.3955430143302487,-0.5330958768177116,0.06639716836141288,16.008243560791016,6.9908350148508624,0.1741058798957496,2298.201612903226,2288.0,2308.0,1.0
L1_S936,14200.0,373740.7746478873,3548445.0704225358,403.79577464788736,685.4929577464789,660.9295774647887,2630.8732394366198,0.7325054331564568,-0.11783059201085233,-0.03630904518567931,0.5834061045881728,0.33015075462384963,0.584822845710835,40.27967071533203,36.856854479077846,0.02774988092534559,2422.521126760563,2387.0,2463.0,0.0
L1_S937,47700.0,374083.9517819706,3548416.593291405,296.3186582809224,540.7316561844864,581.329140461216,2455.517819706499,0.7832542257988728,0.05317854471599871,0.3725157293258723,0.472793151497591,0.17879310429908446,0.6372997494613599,46.59254837036133,39.765323207063496,0.020082940985946537,2638.524109014675,2462.0,2810.0,0.0
L1_S955,8800.0,373119.09090909094,3548390.6818181816,1288.4886363636365,1299.7272727272727,1370.0568181818182,1251.6704545454545,-0.015103036479228069,0.6426048461686481,0.538706726309928,1.3194242417812347,-0.3790053225715052,-0.01970830479992649,15.11167049407959,7.340777706016194,0.07618053918916055,2314.7727272727275,2305.0,2322.0,1.0
L1_S1011,21000.0,371426.4285714286,3548205.476190476,413.88095238095235,701.7666666666668,648.4666666666667,3093.776190476191,0.7624700106325604,-0.07491050577037164,0.1783667689727043,0.5880380934193021,0.2623172256829483,0.6277753986063458,57.14770889282226,46.9713537579491,0.15308268108360826,2984.447619047619,2870.0,3194.0,0.0
L1_S1020,18600.0,371879.7311827957,3548137.419354839,282.26881720430106,505.86021505376345,566.5483870967741,1712.8763440860214,0.7074131629159374,-0.26627009021498826,0.4051757821793197,0.4515591403169016,0.030166835919075194,0.5310018668251653,63.88627243041992,54.04995762404575,0.06825288423206857,2726.360215053764,2579.0,2831.0,0.0
L1_S1038,10600.0,374568.39622641506,3548099.9056603773,332.8490566037736,586.6037735849056,610.3962264150944,2897.0,0.7931804015951337,-0.14984095265280525,0.12299549678024255,0.5099496844242204,0.3125760043567082,0.6621912953988561,42.911170959472656,35.944656012193214,0.0159544807700616,2690.820754716981,2633.0,2742.0,0.0
L1_S1083,19200.0,374616.77083333326,3547942.760416666,395.22916666666674,675.25,659.1770833333334,3263.369791666666,0.7788062769298753,-0.16217541340544508,0.09729583589432876,0.5765520830949148,0.3407778679393232,0.6521956482902169,42.5477294921875,33.277804493904114,0.08002679959948485,2598.234375,2536.0,2672.0,0.0
L1_S1084,10200.0,371971.66666666674,3547970.196078432,383.0686274509804,696.1176470588235,645.4607843137255,3706.7745098039222,0.8107911944389343,-0.4551537314466402,0.3730519323372373,0.5748823553908105,-0.04568757340494616,0.6819320467172885,55.36602401733398,38.78752055822634,0.0496356515761684,2671.6470588235293,2605.0,2729.0,0.0
L1_S1113,22300.0,371631.2331838565,3547788.0493273544,300.1076233183857,565.609865470852,569.5784753363229,2378.7668161434976,0.7698786173166181,-0.3475044611549097,0.4010227839775684,0.4784319877891797,-0.017672871103230445,0.6069712356868879,65.69992828369139,46.21545487134446,0.0338698433202612,2999.179372197309,2859.0,3151.0,0.0
L1_S1130,12200.0,374420.16393442615,3547832.7868852457,413.91803278688525,693.7540983606558,671.516393442623,3197.016393442623,0.7690772460620912,-0.1435696485835952,0.12657295252944606,0.5930628434556429,0.3103169045243107,0.6418126809303878,40.142913818359375,33.31543171992068,0.040618970868040304,2489.401639344262,2432.0,2535.0,0.0
L20_S11,317700.0,589980.1589549889,9148172.551148882,1293.9238275102298,1044.0525653131886,1052.8545797922568,1881.1060749134406,0.18312175669711755,0.2653370713223123,1.039262383285093,1.1302769903420726,-0.16140905018769958,0.28302931577333085,26.4869384765625,14.42945914220465,0.07489312931058033,344.6449480642115,282.0,413.0,0.0
L20_S240,31700.0,591361.8138801262,9147926.072555203,880.365930599369,913.8485804416404,944.7917981072555,2140.328075709779,0.4109138385260519,-0.1273069068732927,0.6138389463116318,0.9130021027210008,0.1647314719036104,0.3942061241022796,25.36103630065918,6.72293534639882,0.12848916184450926,369.5268138801262,345.0,383.0,0.0
L20_S305,8300.0,591259.6987951808,9147883.554216867,1186.0843373493974,1042.6385542168678,1034.9156626506024,2095.385542168675,0.2770069605973829,0.05599722613479538,0.8313679221164749,1.087879513401583,-0.0012550586596108886,0.33368800544595145,9.801694869995117,5.754748534007246,0.1014020723032664,371.50602409638566,363.0,379.0,0.0
L20_S610,98100.0,589606.896024465,9146927.660550458,674.0519877675841,837.5942915392458,889.4301732925586,2365.822629969419,0.5533037201770098,-0.5797863120363149,0.3503290001648525,0.8003588172395416,1.5742277410887675,0.4730981124164375,31.35179901123047,14.486917138950295,0.0896665005167143,385.04485219164116,358.0,421.0,0.0
L20_S949,75300.0,591375.0664010624,9146199.674634794,1411.2231075697214,1169.0876494023905,1121.0239043824702,2099.21646746348,0.20251173668035155,0.2511490128840385,1.0160255588066691,1.2337782185074502,-0.3340736551727699,0.2840022309367875,39.128334045410156,24.358489756881795,0.17403867324272476,374.78751660026563,320.0,482.0,1.0
L20_S1003,19500.0,592989.9743589744,9146143.153846154,924.6358974358974,919.3948717948718,965.5333333333333,2223.097435897436,0.4138716012239456,0.0568956855397958,0.8016999171330379,0.9365213666206752,-0.022495264916953882,0.4142537249968602,16.645288467407227,9.475121463873448,0.0911297445686964,417.91794871794866,401.0,428.0,0.0
L20_S1134,27700.0,593032.6895306859,9145847.057761732,823.9025270758123,877.5992779783394,935.086642599278,2211.7653429602888,0.451291495497046,-0.009757778312277976,0.70098738205562,0.8788628156434758,0.05210160091267193,0.4244875858944676,17.44069480895996,7.921102441390069,0.08554413391525995,436.3032490974728,412.0,450.0,0.0
L21_S184,488100.0,682321.7117393976,3697245.7109198924,412.2069248104897,704.0229461175987,862.6523253431674,2346.4665027658266,0.6934023642547305,-0.1825684306042853,0.1297384724302963,0.6596273992716644,0.3856882878252481,0.5263030181252133,46.96441268920898,19.227908997329575,0.051453034321174006,589.7652120467118,499.0,829.0,0.0
L21_S390,27000.0,679108.1481481482,3697480.9259259263,375.9407407407408,674.4185185185186,853.6370370370372,1995.9777777777774,0.6636805242962307,0.13130663350500446,0.5346174868168654,0.6346654326827438,-0.14853120857366808,0.4719087281712779,48.84643173217773,27.66722482310401,0.0684159934727682,509.45555555555563,465.0,534.0,0.0
L21_S409,25700.0,681763.3268482491,3697437.6070038914,408.54474708171205,680.2412451361868,862.0311284046692,1905.84046692607,0.6333813909658662,-0.10980721480681484,0.266666949853475,0.6502723744871087,0.1828796923059086,0.4551857272416701,49.55774307250977,26.445140354364295,0.06828798221764862,605.0778210116731,549.0,642.0,0.0
L21_S757,67700.0,677946.3146233383,3696199.785819793,398.93353028064985,726.1536189069425,877.0221565731167,2438.9483013293943,0.7131723937202944,0.07423868099333474,0.5205583086834348,0.6673697683096285,-0.16044032711266062,0.5349076890346747,42.00667572021485,27.86943859258114,0.05299062524238488,396.2186115214181,295.0,526.0,0.0
L21_S833,11500.0,679988.4782608695,3696111.260869565,1437.0,1294.017391304348,1311.9478260869564,2324.3565217391306,0.248643470911876,0.29684359602447924,0.8858672012453493,1.347655072937841,-0.6912823181113471,0.28770264011362323,34.009952545166016,21.859743711222773,0.20843190129684366,370.20869565217384,343.0,393.0,1.0
L21_S884,18700.0,680150.5080213904,3695935.64171123,1433.3262032085559,1343.27807486631,1402.2406417112302,1933.3957219251333,0.15937602711233864,0.4742201644389387,0.8312410447686751,1.3929483017181967,-0.8207248415309876,0.17851434723489026,40.93738555908203,27.41296869165757,0.1147750254700528,250.55080213903744,197.0,310.0,1.0
L21_S973,160900.0,680143.7321317588,3695499.611559975,496.94033561218146,779.2405220633934,937.9160969546302,2487.8931013051583,0.6563985610995476,-0.2327666601748018,0.12441001056599055,0.7380323178135437,0.8532908078012256,0.50913915663351,48.45711135864258,28.05021829142787,0.0669756016165546,265.85954008701054,175.0,404.0,0.0
L21_S980,16600.0,680381.5060240964,3695570.3012048188,1298.4759036144576,1292.2710843373493,1383.0180722891564,1770.8072289156626,0.14211458679224107,0.1880352095860696,0.43314814226454995,1.3245883533753544,1.0491948659161487,0.14174370251926285,11.119806289672852,4.835885603025735,0.19094904646816024,178.86144578313252,174.0,184.0,0.0
L22_S63,24200.0,675990.1239669422,3697876.7768595037,448.1528925619835,692.9421487603306,938.1074380165288,2355.3429752066118,0.6702891851752257,-0.18698397846430664,0.6344813719268673,0.6930674925323361,0.2434682042822857,0.5336104616645939,29.22012138366699,18.59566928532498,0.06572910344366692,385.2892561983471,360.0,411.0,0.0
L22_S170,14500.0,677869.4137931034,3697628.379310345,732.7034482758621,820.8689655172412,1057.9379310344827,1629.2758620689654,0.3435269818223756,-0.26595107562326153,0.4486173681144057,0.8705034449182708,0.5018805814200434,0.2670313613232353,39.58039093017578,18.991183004708127,0.14992338295640614,404.42068965517234,352.0,484.0,0.0
L22_S174,29100.0,677167.6116838488,3697356.75257732,998.8316151202748,995.2989690721647,1169.3058419243987,2079.8797250859106,0.3513602938029365,0.1493898582235907,0.9389335232501996,1.054478811029716,-0.0978496496040721,0.3446361398215556,36.22320938110352,21.106352622566355,0.17221996234249826,302.8109965635739,225.0,443.0,1.0
L22_S275,20400.0,677313.1372549019,3697335.833333334,482.5049019607843,740.8088235294118,961.563725490196,2487.8529411764707,0.663529811974834,-0.13444661016817952,0.6469481301073935,0.7282924847859963,0.18697481953045905,0.528414641671321,31.59713935852051,19.07828553050172,0.06637480458719472,295.0049019607843,268.0,324.0,0.0
L22_S279,15100.0,675885.6622516556,3697384.7350993375,580.9602649006622,767.4900662251656,994.3774834437087,1990.3973509933774,0.5570310861464368,-0.19296144291955905,0.6153488048654518,0.7809426054259799,0.25774791540689024,0.44094924954389103,38.824928283691406,20.083954782675434,0.10260311272365367,307.0529801324504,281.0,331.0,0.0
L22_S314,31200.0,676793.0769230769,3697246.634615385,520.275641025641,702.0032051282051,962.6891025641023,1728.75,0.4788081928466757,0.11775432210281275,0.7326767209630746,0.7283226507596481,0.16893457802824485,0.3537602341862228,41.84316635131836,29.074449633940677,0.1200655567077681,337.84935897435895,267.0,377.0,0.0
L22_S315,20400.0,677559.3137254902,3697234.558823529,641.6764705882352,836.8235294117646,1058.936274509804,2665.4950980392155,0.6021538581333908,-0.1257321183568588,0.6761769900719324,0.8458120895951402,0.15290770262714326,0.5111291101750206,39.46809387207031,26.399167191748525,0.12023132332765005,302.22549019607845,262.0,355.0,0.0
L22_S443,15200.0,678535.7236842107,3696898.421052632,892.9407894736843,917.3684210526317,1075.657894736842,2316.388157894737,0.4442295529144375,0.16731773015405788,0.9523558067648036,0.9619890282812872,-0.05085932955874963,0.4272295608136215,30.93045997619629,22.00601991226799,0.15014865744466846,519.7763157894736,475.0,579.0,1.0
L22_S494,52000.0,676905.2692307692,3696662.8653846164,457.39230769230767,707.1115384615384,943.4692307692308,2210.2153846153847,0.6387775493642458,-0.14681248281715226,0.6315479155916434,0.7026576915612588,0.21704774498939516,0.4949091098204148,37.40916442871094,17.169077874146975,0.0737031649153393,291.2173076923077,241.0,333.0,0.0
L22_S703,2500.0,678314.6,3696275.4,963.08,986.2,1106.92,2827.12,0.4936347544193268,-0.06303191406652331,0.8347116112709045,1.0187333345413208,0.07708751910366117,0.4785448658466339,33.933773040771484,27.596781158447264,0.10518273681402207,482.92,449.0,501.0,1.0
L22_S787,8700.0,676200.7471264368,3696052.816091954,1082.8850574712644,1023.1724137931036,1156.9770114942528,2285.1034482758623,0.34838412667828045,0.2445054933175862,1.0112394423320377,1.0876781639011426,-0.11691496745434365,0.3587224190605098,32.277355194091804,20.277855281172126,0.1791205844659915,279.0919540229885,263.0,307.0,1.0
L22_S824,30900.0,677081.5372168284,3695904.255663431,535.8640776699028,731.7864077669902,970.2491909385112,2404.0809061488667,0.6273649746738977,-0.016623022235194553,0.7349678783355021,0.7459665590891175,0.1852062262570588,0.5242733419134393,38.23328399658203,28.403199961270328,0.06495491096984993,315.3333333333333,258.0,374.0,0.0
L22_S969,11600.0,677084.1379310343,3695615.6034482764,1008.6896551724138,992.3275862068964,1152.3879310344828,1885.344827586207,0.3023690014820674,0.20993596694411126,0.9531408522663444,1.0511350580330552,-0.08025392920485344,0.30145017687102843,34.84939956665039,25.021899601508828,0.1861927019881791,198.14655172413796,151.0,241.0,1.0
L22_S1006,15400.0,676794.2207792208,3695457.6623376617,1235.7467532467533,1127.9155844155846,1247.8961038961038,2155.584415584416,0.2715562036285153,0.17412707346505027,0.9970903048267612,1.2038528129651949,-0.15597727578496198,0.3080873697415575,30.97923851013184,19.90096114362989,0.15743859163062138,183.17532467532467,143.0,256.0,1.0
L23_S449,22500.0,664110.7333333333,3697661.266666666,620.6533333333333,790.3155555555555,1012.3288888888887,2363.92,0.5807406208250258,0.08369173449774582,0.7714135238859389,0.807765928639306,-0.07861770904726452,0.4955293627580007,35.31191635131836,25.044595141940647,0.058645132349597076,393.23555555555566,337.0,441.0,0.0
L23_S504,20400.0,663591.8137254902,3697501.764705882,457.6225490196079,720.686274509804,952.436274509804,2061.6323529411766,0.6048038062073436,-0.04646913829492405,0.6127172395879147,0.7102483659982681,-0.003303405348560773,0.4456197176694724,37.46841049194336,16.210589448610946,0.09782196336663236,337.46568627450984,295.0,362.0,0.0
L23_S528,9300.0,663714.1397849462,3697478.11827957,850.752688172043,908.1290322580644,1082.548387096774,1935.3225806451608,0.3820071340568604,0.17532999062740434,0.8865244087352547,0.9471433720281048,-0.20491110838909626,0.34495365908069,33.427135467529304,21.347499652575426,0.14822640758688732,305.02150537634407,284.0,353.0,1.0
L23_S655,10700.0,664567.3364485982,3697212.38317757,1259.766355140187,1205.7196261682245,1303.2990654205607,2324.1028037383176,0.3064451402871408,0.2971199854324946,0.9964070208718844,1.2562616818419128,-0.5222012825379861,0.3154235808788059,35.92851257324219,27.277022548925096,0.19197626648662247,310.13084112149534,256.0,351.0,1.0
L23_S727,9700.0,665747.8865979381,3697033.8659793804,1240.6701030927836,1175.1546391752577,1330.340206185567,1709.5154639175257,0.15821838538287228,-0.2903000580377339,0.5162481134085312,1.2487216524242126,0.30556567956347824,0.1831647284405748,4.757704257965088,3.095947928035382,0.05487191281521443,229.03092783505159,227.0,232.0,0.0
